ï»¿facilityId,serviceLineLevel3,orderId,lineItemId,sku,masterMaterialId,batchId,deviationNumber,deviationDescription,deviationTypeName,deviationStatusName,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE,END_DATE,ACTIVE,CHANGE,DATE_SENT,ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
1011,Steriles         ,2021300864,300,415669,5000000623,SP1251F   ,"85,871         ","zMLNZOLFH Ks RWVMGRURVW YB KILWFXGRLM KVIHLMMVO, YZGXS h78yfop998                                                         ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.04.01         ,2021.04.29         ,2021.05.01                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46164,10,362386,7000000364,AA03J125B ,"372,169        ",lFG LU bRVOW ZMW LFG LU iVXLMXRORZGRLM                                                                                    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.08.02         ,2022.09.09         ,2022.09.01                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46389,10,370552,7000000171,MM315M0101,"233,625        ",nZOUFMXGRLM LU GSV VMTRMV LU igi843 (vKLKILHGVMLOL)                                                                       ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.12.21         ,2022.06.21         ,2022.01.20                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46389,10,370552,7000000171,MM315M0101,"268,773        ",llh EZOFV IVOZGVW GL vKLKILHGVMLOL 8.4NT/ERZOH YZGXS nn684 WFIRMT ERHRYOV KZIGRXOVH fhk-209 GVHG                          ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2022.02.18         ,2022.06.21         ,2022.03.20                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,58329,10,4000005054,5000001682,CNPBH     ,"502,785        ",rMXLIIVXG KLDVI IZMTV HVGGRMT (59-56%) FHVW ULI RMWFXGRLM HVZOVI (nut-7479) DSVM KZXPZTRMT NFOGRKOV YZGXSVH LM ORMV 0y    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.02.15         ,2023.03.04         ,2023.03.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,70455,20,26656,5000000932,AQ9539C   ,"212,980        ",yVTRMMRMT zjo xIRGRXZO ZXXVKGZMXV OVEVO VCXVVWVW ULI iVNWVHRERI zj0460x                                                   ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.11.17         ,2022.01.21         ,2021.12.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,70455,20,26656,5000000932,AQ9539C   ,"213,391        ","hGVIROVH, oRMV 8 - hVTIVTZGVW KILWFXG MLG KILKVIOB IVQVXGVW - iVNWVHRERI zj0460z                                          ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.11.17         ,2022.01.18         ,2021.12.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,70455,20,26656,5000000932,AQ9539C   ,"214,877        ","iVOVZHV iVNWVHRERI (th-4265) ULI rMQVXGRLM, 899NT/xLMGVMG fMRULINRGB iVHFOGH llh KVI teo 5062                             ",llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.11.19         ,2021.12.21         ,2021.12.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,44691,10,360754,7000000096,MM325     ,"563,091        ",yRLRMWRXZGLI DRGS KLHRGREV IVHFOG (TILDGS) zgx 984 - hg7 pVB dLIW eZORWZGRLM                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.05.10         ,2023.09.18         ,2023.06.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,48555,30,363307,7000001170,23A146/1  ,"545,933        ",sg VCXVVWVW YVGDVVM GSV HGZIG LU FMOLZWRMT uIVVAV-WIBRMT ZMW VMW LU XIRNKRMT ZXGRERGRVH. pVB dLIW: sg VCXVVWVW KILXVHH    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.04.13         ,2023.07.07         ,2023.06.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,48555,30,363307,7000001170,23A146/1  ,"543,831        ",wLXFNVMGZGRLM MLG ULOOLDVW pvb dliw KVIULINRMT LU ZM RMGVIEVMGRLM MLG XLEVIVW YB nu                                       ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.04.11         ,2023.05.25         ,2023.05.11                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,67243,10,13775,5000000026,AP1192B   ,"593,419        ",zWWRGRLMZO RMHGIFXGRLMH ULI znt-583 GL IVXLIW GSV MFNYVI LU HGLKKVIH KZHHHVW GSILFTS GSV ZRIOLXP GL hnvqz 719 ILLN        ,wLXFNVMGZGRLM vCXVKGRLM          ,xOLHVW                      ,?                    ,2020.08.20         ,2020.11.17         ,2020.08.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,53946,10,3000003504,7000000375,CMPKS     ,"356,917        ",uLIVRTM NZGVIRZO LYHVIEVW RM nZGXLM wRHXSZITV hGZGRLM (#2622) ZUGVI XOVZMRMT                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,xIRGRXZO             ,2022.07.11         ,2022.08.15         ,2022.08.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,53946,10,3000003504,7000000375,CMPKS     ,"359,513        ","zHHZB, xLMGVMG fMRULINRGB ZMW wVTIZWZGRLM kILWFXG xLMGVMG GVHGRMT XZOXFOZGVW RMXLIIVXGOB ULI yRPGZIEB gZYOVGH.            ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.07.14         ,2022.08.04         ,2022.08.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,53946,10,3000003504,7000000375,CMPKS     ,"340,149        ",wFIRMT TIZMFZOGRLM LU yRPGZIEB yZGXS# xnkph LKVIZGLI HPRKKVW HGVKH 7 ZMW 6 ZMW KVIULINVW HGVK 5 NRHGZPVMOB.               ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.06.14         ,2022.08.11         ,2022.07.14                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,44026,10,4000001772,5000001626,CFCFP     ,"190,571        ","xLNKOVIZ YZGXSVH 6999998531  xuxtu &  xuusg, 6999998533 xuxtn UZROVW hGZTV 6 WRHHLOFGRLM.                                 ",lFG LU hKVXRURXZGRLM (oZYLIZGLIB),xOLHVW - wLMV               ,?                    ,2020.03.23         ,2020.04.02         ,2020.04.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,44026,10,4000001772,5000001626,CFCFP     ,"191,110        ","xLNKOVIZ YZGXSVH 6999998531  xuxtu &  xuusg, 6999998533 xuxtn UZROVW hGZTV 6 WRHHLOFGRLM.                                 ",kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2020.03.31         ,2021.01.03         ,2020.04.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,39568,10,510476,5000000742,LM033M0301,"59,609         ",llh VMWLGLCRM IVHFOG LM Z HZNKOV LU vKLKILHGVMLOL- UZHV yVTRMMRMT YZGXS on966                                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.02.17         ,2021.03.16         ,2021.03.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,37009,10,362930,7000000279,10026     ,"33,835         ",nRHHVW HGVK - nRHHRMT HZNKORMT LU ULIVZINH WFIRMT HVG-FK hg8                                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2020.12.17         ,2020.12.30         ,2021.01.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,33447,10,4000003076,5000001022,XNCS      ,"120,922        ",kLMZGRMRY YZGXS 6/7903 cmxn SZW SRTS ihw (3.8%) ULI yf ZMW SRTS OLXZGRLM NVZM (887.7%) ULI (xke) xf VMW HZNKOV.           ,kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2017.02.08         ,2019.02.07         ,2017.02.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,33447,10,4000003076,5000001022,XNCS      ,"119,821        ",kLMZGRMRY YZGXS 6/7903 cmxn SZW SRTS ihw (3.8%) ULI yf ZMW SRTS OLXZGRLM NVZM (887.7%) ULI (xke) xf VMW HZNKOV.           ,lFG LU hKVXRURXZGRLM (oZYLIZGLIB),xOLHVW - wLMV               ,?                    ,2017.01.24         ,2017.02.24         ,2017.02.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,70309,20,26656,5000000932,AQ1399C   ,"133,987        ",93/74/7978 @8877 7u654-k5-9.4/4.9  tROVZW zj8600z zXGRLM gRVI 8                                                           ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.06.29         ,2021.07.23         ,2021.07.29                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,70309,20,26656,5000000932,AQ1399C   ,"134,318        ",93/75/7978 @8657 7u654-mez-6 tROVZW zj8600z zXGRLM gRVI 8                                                                 ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.06.30         ,2021.07.23         ,2021.07.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,70309,20,26656,5000000932,AQ1399C   ,"136,435        ",93/75/7978 @7759 787647 - xSVHG tROVZW zj8600z zXGRLM gRVI 7                                                              ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.07.02         ,2021.07.23         ,2021.08.01                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,48471,10,510398,5000000739,LM035M1401,"563,091        ",yRLRMWRXZGLI DRGS KLHRGREV IVHFOG (TILDGS) zgx 984 - hg7 pVB dLIW eZORWZGRLM                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.05.10         ,2023.09.18         ,2023.06.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71098,20,26656,5000000932,AR4537C   ,"264,444        ",lKVIZGLI LNRGGVW KILKVI WLXFNVMGZGRLM LU hGVK 89.8 LM udlxln-540 E5.9 vUUVXGREV 71-qfo-7978 (yZGXS#zi5462z) - hGVIROVH    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.02.11         ,2022.05.26         ,2022.03.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,61493,10,4000006673,5000006133,CSSWN     ,"660,009        ",dZGVI ULFMW RMHRWV GSV KOVMFN ZUGVI GSV WIBRMT LU nRC-z WFIRMT GSV tIZMFOZGRLM LU GSV xZYLAZMGRMRY YZGXS xkbcw LM h5 uyw  ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.10.10         ,2023.11.07         ,2023.11.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,73167,10,28845,5000000791,AS3405B   ,"404,579        ",0/83/77 7u684-mez-8 4.9? @7745 zh6594z zXGRLM gRVI 8                                                                      ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2022.09.25         ,2022.11.08         ,2022.10.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2020300664,20,361072,7000000132,MB0210    ,"201,128        ",zXGRLM ORNRG VCXVVWRMT- KIVHHFIV LU OBL XSZNYVI ZUGVI KIRNZIB WIBRMT                                                      ,vJFRKNVMG/uZXRORGB               ,xOLHVW - wLMV               ,nZQLI                ,2020.10.28         ,2020.12.03         ,2020.11.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,44697,10,361915,7000000178,AVZVA348B ,"356,685        ",er ORNRGH VCXVVWVW: lFG LU NZQLI WVUVXGH VCXVKG ERZOH DRGS GIZXVH LU UIVVAV-WIRVW KILWFXG YVGDVVM MVXP ZMW HGLKKVI ORNRG  ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.07.11         ,2022.08.29         ,2022.08.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,45958,30,361405,7000000139,22G135/2  ,"411,997        ",sLOWRMT GRNV VCXVVWRMT ZMW KVIULNVW RMGVIEVMGRLM MLG EZORWZGVW                                                            ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.10.04         ,2022.11.23         ,2022.11.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,45958,30,361405,7000000139,22G135/2  ,"417,466        ",sLOWRMT GRNV VCXVVWRMT pvb dliw: sg VCXVVWRMT KILXVHH                                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.10.13         ,2022.11.24         ,2022.11.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2020300617,330,415085,5000000511,EP9355G   ,"180,187        ",hhg UZROFIV njx-806 rLKZNRIL YZGXSVH                                                                                      ,kILXVWFIV                        ,xOLHVW - wLMV               ,nRMLI                ,2019.10.11         ,2019.10.25         ,2019.11.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71020,10,26659,5000000809,AR0975B   ,"262,009        ",8-72-77 8041 7u654-h74 iVNWVHRERI zi9024z                                                                                 ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2022.02.07         ,2022.07.01         ,2022.03.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71020,10,26659,5000000809,AR0975B   ,"259,547        ",98/73/7977 7u665z-k8-9.4/4.9 @8072 tROVZW zi9024z zXGRLM gRVI 7                                                           ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2022.02.02         ,2022.03.04         ,2022.03.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71020,10,26659,5000000809,AR0975B   ,"259,545        ",98/72/7977 @8897 7u654-k5-9.4/4.9 tROVZW zi9024z zXGRLM gRVI 7                                                            ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2022.02.02         ,2022.03.04         ,2022.03.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71020,10,26659,5000000809,AR0975B   ,"260,860        ","hGVIROVH, oRMV 8 - vCXVVWVW GSV vJFRKNVMG sLOW gZMP vCKRIB - iVNWVHRERI zi9024z                                           ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.02.04         ,2022.04.18         ,2022.03.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71020,10,26659,5000000809,AR0975B   ,"261,234        ","hGVIROVH, oRMV 8 - nRHHVW xOVZMRMT, rHLOZGLI                                                                              ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.02.05         ,2022.07.02         ,2022.03.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71020,10,26659,5000000809,AR0975B   ,"262,778        ",kZIGRXOVH uLFMW LM kFNKH' mVVWOV gFYRMT tZHPVGH kLHG yZGXS                                                                ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.02.09         ,2022.06.29         ,2022.03.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71020,10,26659,5000000809,AR0975B   ,"271,396        ",nRHHVW kVIHLMMVO nLMRGLIRMT HZNKOVH ULI oRMV 8 lKVIZGLIH VMGVIRMT ZHVKGRX ZIVZ GL XOVZM zi9024z                           ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.02.23         ,2022.06.03         ,2022.03.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,46397,10,4000005417,5000001054,1121519   ,"183,959        ",nZMFZOOB WVERZGV OLGH LU zKIVNROZHG 69NT uxg 39'H fh GL FHV XORVMG HFKKORVW YFOP ULI KZXPZTRMT                            ,kOZMMVW                          ,xOLHVW - wLMV               ,nRMLI                ,2019.12.09         ,2020.02.28         ,2020.01.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,46594,10,3000004365,7000000425,CGFNX     ,"19,525         ",rMXLIIVXG KLGVMXB ULI gzu nZG#8199996572 y#8908838 DZH FHVW ULI NZMFUZXGFIRMT LU MRMV YZGXSVH LU hBNGFAZ yFOP gZYOVGH.    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2020.11.03         ,2021.02.10         ,2020.12.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2020301005,150,415263,5000000206,KP0353G   ,"25,655         ",w.r. gFMMVO XLMEVBLI YVOG HKVVW LFG LU KIVURCVW ORNRGH                                                                    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2020.11.24         ,2020.12.30         ,2020.12.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,75084,10,23928,5000000961,AU7757B   ,"639,702        ",0-2-76 7u890-mez-7 4.9? @9095 zXGRLM zf2242z GRVI 8                                                                       ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.09.08         ,2023.10.09         ,2023.10.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,75084,10,23928,5000000961,AU7757B   ,"639,694        ",0-2-76 7u890-mez-6 9.4?/4.9? @9157 zXGRLM zf2242z GRVI 8                                                                  ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.09.08         ,2023.10.09         ,2023.10.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,56731,10,3000002096,7000000868,CNVCG     ,"518,832        ",hh UZROFIV WFIRMT hxf GVHG LM kLMZGRMRY 84NT GZYOVGH YZGXS xmext                                                          ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.03.08         ,2023.03.15         ,2023.04.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,31418,10,3000000066,7000000457,WDZZ      ,"108,137        ","zGIRKOZ YZGXS 6999999933 dwaa SZW SRTS UZRORMT ZHHZB IVHFOGH ULI ugx (892.8, 893.1%) ZMW gwu (892.8, 893.3).              ",lFG LU hKVXRURXZGRLM (oZYLIZGLIB),xOLHVW - wLMV               ,?                    ,2016.07.11         ,2016.07.26         ,2016.08.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,31418,10,3000000066,7000000457,WDZZ      ,"108,877        ","sRTS llh ZHHZB ULI ugx/gwu OZBVI (EZOFVH LU 892.8 % ULI VZXS) LU zGIRKOZ zXXVHH XLZGVW GZYOVGH, YZGXS dwaa                ",kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2016.07.22         ,2017.05.24         ,2016.08.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,33449,10,4000003006,5000001021,XNCN      ,"119,821        ",kLMZGRMRY YZGXS 6/7903 cmxn SZW SRTS ihw (3.8%) ULI yf ZMW SRTS OLXZGRLM NVZM (887.7%) ULI (xke) xf VMW HZNKOV.           ,lFG LU hKVXRURXZGRLM (oZYLIZGLIB),xOLHVW - wLMV               ,?                    ,2017.01.24         ,2017.02.24         ,2017.02.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,33449,10,4000003006,5000001021,XNCN      ,"120,922        ",kLMZGRMRY YZGXS 6/7903 cmxn SZW SRTS ihw (3.8%) ULI yf ZMW SRTS OLXZGRLM NVZM (887.7%) ULI (xke) xf VMW HZNKOV.           ,kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2017.02.08         ,2019.02.07         ,2017.02.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74295,20,26656,5000000932,AT9349C   ,"559,374        ",95/74/7976 @9676 787321 ? xSVHG o8 tROVZW zg0650z zXGRLM gRVI 7                                                           ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.05.03         ,2023.06.07         ,2023.06.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74295,20,26656,5000000932,AT9349C   ,"559,743        ","iVNWVHRERI (th-4265) ULI rMQVXGRLM, 899 NT, llh 899% zHHZB rM kILXVHH hGVIROVH xSVNRHGIB                                  ",llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.05.03         ,2023.06.12         ,2023.06.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74295,20,26656,5000000932,AT9349C   ,"560,541        ",95/75/7976 @8491 7u654-k6-9.4/4.9 o8 tROVZW zXGRLM gRVI 8                                                                 ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.05.04         ,2023.06.02         ,2023.06.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74295,20,26656,5000000932,AT9349C   ,"567,356        ",lMV (8)  XIRGRXZO VMW zjo URMWRMT LU iVNWVHRERI zg0650x                                                                   ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.05.16         ,2023.07.12         ,2023.06.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49033,10,362987,7000000178,AVZVA399B ,"520,175        ",llh rkx eZOFV ULI lHNLOZORGB LM aLHGVI uLINFOZGRLM 874?T/No YZGXS zeaez599z HGVK 7x                                       ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.03.10         ,2023.05.09         ,2023.04.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49033,10,362987,7000000178,AVZVA399B ,"526,709        ",nRHHVW HGVK: NRHHRMT VMWLGLCRM GVHGRMT LU YFOP HLOFGRLM zeaez600                                                          ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.03.20         ,2023.05.12         ,2023.04.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49033,10,362987,7000000178,AVZVA399B ,"519,267        ",nRHHVW HGVK: rkx ZMZOBHRH LM KLOBHLIYZGV 19 XLWV 897480 NRHHRMT RM IVTFOZGLIB HKVXRURXZGRLM                               ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.03.09         ,2023.04.14         ,2023.04.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,72667,10,26656,5000000932,AS4480B   ,"402,876        ","iVNWVHRERI, zh5519y, VCXVVWVW MLM-XIRGRXZO WVUVXG ORNRG WFV GL VCGVIRLI XLMGZNRMZGRLM LM GSV YLGGLN LU GSV ERZOH.         ",wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.09.22         ,2023.01.26         ,2022.10.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
